property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#SvInjection.pInjection,pInjection,http://iec.ch/TC57/2013/CIM-schema-cim16#SvInjection,http://www.w3.org/2001/XMLSchema#double,The active power mismatch between calculated injection and initial injection.  Positive sign means injection into the TopologicalNode (bus).
http://iec.ch/TC57/2013/CIM-schema-cim16#SvInjection.qInjection,qInjection,http://iec.ch/TC57/2013/CIM-schema-cim16#SvInjection,http://www.w3.org/2001/XMLSchema#double,The reactive power mismatch between calculated injection and initial injection.  Positive sign means injection into the TopologicalNode (bus).
http://iec.ch/TC57/2013/CIM-schema-cim16#SvPowerFlow.Terminal,Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#SvPowerFlow,http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal,The terminal associated with the power flow state variable.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvPowerFlow.p,p,http://iec.ch/TC57/2013/CIM-schema-cim16#SvPowerFlow,http://www.w3.org/2001/XMLSchema#double,"The active power flow. Load sign convention is used, i.e. positive sign means flow out from a TopologicalNode (bus) into the conducting equipment."
http://iec.ch/TC57/2013/CIM-schema-cim16#SvPowerFlow.q,q,http://iec.ch/TC57/2013/CIM-schema-cim16#SvPowerFlow,http://www.w3.org/2001/XMLSchema#double,"The reactive power flow. Load sign convention is used, i.e. positive sign means flow out from a TopologicalNode (bus) into the conducting equipment."
http://iec.ch/TC57/2013/CIM-schema-cim16#SvShuntCompensatorSections.ShuntCompensator,ShuntCompensator,http://iec.ch/TC57/2013/CIM-schema-cim16#SvShuntCompensatorSections,http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator,The shunt compensator for which the state applies.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvShuntCompensatorSections.sections,sections,http://iec.ch/TC57/2013/CIM-schema-cim16#SvShuntCompensatorSections,http://www.w3.org/2001/XMLSchema#double,The number of sections in service as a continuous variable. The attribute shall be a positive value or zero. To get integer value scale with ShuntCompensator.bPerSection.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvStatus.ConductingEquipment,ConductingEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#SvStatus,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,The conducting equipment associated with the status state variable.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvStatus.inService,inService,http://iec.ch/TC57/2013/CIM-schema-cim16#SvStatus,http://www.w3.org/2001/XMLSchema#boolean,The in service status as a result of topology processing.  It indicates if the equipment is considered as energized by the power flow. It reflects if the equipment is connected within a solvable island.  It does not necessarily reflect whether or not the island was solved by the power flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvSwitch.Switch,Switch,http://iec.ch/TC57/2013/CIM-schema-cim16#SvSwitch,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,The switch associated with the switch state.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvSwitch.open,open,http://iec.ch/TC57/2013/CIM-schema-cim16#SvSwitch,http://www.w3.org/2001/XMLSchema#boolean,The attribute tells if the computed state of the switch is considered open.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvTapStep.TapChanger,TapChanger,http://iec.ch/TC57/2013/CIM-schema-cim16#SvTapStep,http://iec.ch/TC57/2013/CIM-schema-cim16#TapChanger,The tap changer associated with the tap step state.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvTapStep.position,position,http://iec.ch/TC57/2013/CIM-schema-cim16#SvTapStep,http://www.w3.org/2001/XMLSchema#double,"The floating point tap position.   This is not the tap ratio, but rather the tap step position as defined by the related tap changer model and normally is constrained to be within the range of minimum and maximum tap positions."
http://iec.ch/TC57/2013/CIM-schema-cim16#SvVoltage.TopologicalNode,TopologicalNode,http://iec.ch/TC57/2013/CIM-schema-cim16#SvVoltage,http://iec.ch/TC57/2013/CIM-schema-cim16#TopologicalNode,The topological node associated with the voltage state.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvVoltage.angle,angle,http://iec.ch/TC57/2013/CIM-schema-cim16#SvVoltage,http://www.w3.org/2001/XMLSchema#double,The voltage angle of the topological node complex voltage with respect to system reference.
http://iec.ch/TC57/2013/CIM-schema-cim16#SvVoltage.v,v,http://iec.ch/TC57/2013/CIM-schema-cim16#SvVoltage,http://www.w3.org/2001/XMLSchema#double,The voltage magnitude at the topological node. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#TopologicalIsland.AngleRefTopologicalNode,AngleRefTopologicalNode,http://iec.ch/TC57/2013/CIM-schema-cim16#TopologicalIsland,http://iec.ch/TC57/2013/CIM-schema-cim16#TopologicalNode,"The angle reference for the island.   Normally there is one TopologicalNode that is selected as the angle reference for each island.   Other reference schemes exist, so the association is typically optional."
http://iec.ch/TC57/2013/CIM-schema-cim16#TopologicalIsland.TopologicalNodes,TopologicalNodes,http://iec.ch/TC57/2013/CIM-schema-cim16#TopologicalIsland,http://iec.ch/TC57/2013/CIM-schema-cim16#TopologicalNode,A topological node belongs to a topological island.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.delta,delta,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,Angle between VsConverter.uv and ACDCConverter.uc. It is converter’s state variable used in power flow. The attribute shall be a positive value or zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.uv,uv,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,"Line-to-line voltage on the valve side of the converter transformer. It is converter’s state variable, result from power flow. The attribute shall be a positive value."
