property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#Analog.AnalogValues,AnalogValues,http://iec.ch/TC57/2013/CIM-schema-cim16#Analog,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogValue,The values connected to this measurement.
http://iec.ch/TC57/2013/CIM-schema-cim16#Analog.LimitSets,LimitSets,http://iec.ch/TC57/2013/CIM-schema-cim16#Analog,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimitSet,A measurement may have zero or more limit ranges defined for it.
http://iec.ch/TC57/2013/CIM-schema-cim16#Analog.positiveFlowIn,positiveFlowIn,http://iec.ch/TC57/2013/CIM-schema-cim16#Analog,http://www.w3.org/2001/XMLSchema#boolean,"If true then this measurement is an active power, reactive power or current with the convention that a positive value measured at the Terminal means power is flowing into the related PowerSystemResource."
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogControl.AnalogValue,AnalogValue,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogControl,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogValue,The MeasurementValue that is controlled.
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogControl.maxValue,maxValue,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogControl,http://www.w3.org/2001/XMLSchema#double,"Normal value range maximum for any of the Control.value. Used for scaling, e.g. in bar graphs."
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogControl.minValue,minValue,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogControl,http://www.w3.org/2001/XMLSchema#double,"Normal value range minimum for any of the Control.value. Used for scaling, e.g. in bar graphs."
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimit.LimitSet,LimitSet,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimit,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimitSet,The set of limits.
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimit.value,value,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimit,http://www.w3.org/2001/XMLSchema#double,The value to supervise against.
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimitSet.Limits,Limits,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimitSet,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimit,The limit values used for supervision of Measurements.
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimitSet.Measurements,Measurements,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogLimitSet,http://iec.ch/TC57/2013/CIM-schema-cim16#Analog,The Measurements using the LimitSet.
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogValue.Analog,Analog,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogValue,http://iec.ch/TC57/2013/CIM-schema-cim16#Analog,Measurement to which this value is connected.
http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogValue.AnalogControl,AnalogControl,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogValue,http://iec.ch/TC57/2013/CIM-schema-cim16#AnalogControl,The Control variable associated with the MeasurementValue.
http://iec.ch/TC57/2013/CIM-schema-cim16#Command.DiscreteValue,DiscreteValue,http://iec.ch/TC57/2013/CIM-schema-cim16#Command,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscreteValue,The MeasurementValue that is controlled.
http://iec.ch/TC57/2013/CIM-schema-cim16#Command.ValueAliasSet,ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#Command,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,The ValueAliasSet used for translation of a Control value to a name.
http://iec.ch/TC57/2013/CIM-schema-cim16#Command.normalValue,normalValue,http://iec.ch/TC57/2013/CIM-schema-cim16#Command,http://www.w3.org/2001/XMLSchema#integer,Normal value for Control.value e.g. used for percentage scaling.
http://iec.ch/TC57/2013/CIM-schema-cim16#Command.value,value,http://iec.ch/TC57/2013/CIM-schema-cim16#Command,http://www.w3.org/2001/XMLSchema#integer,The value representing the actuator output.
http://iec.ch/TC57/2013/CIM-schema-cim16#Control.PowerSystemResource,PowerSystemResource,http://iec.ch/TC57/2013/CIM-schema-cim16#Control,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,Regulating device governed by this control output.
http://iec.ch/TC57/2013/CIM-schema-cim16#Control.controlType,controlType,http://iec.ch/TC57/2013/CIM-schema-cim16#Control,http://www.w3.org/2001/XMLSchema#string,"Specifies the type of Control. For example, this specifies if the Control represents BreakerOpen, BreakerClose, GeneratorVoltageSetPoint, GeneratorRaise, GeneratorLower, etc."
http://iec.ch/TC57/2013/CIM-schema-cim16#Control.operationInProgress,operationInProgress,http://iec.ch/TC57/2013/CIM-schema-cim16#Control,http://www.w3.org/2001/XMLSchema#boolean,Indicates that a client is currently sending control commands that has not completed.
http://iec.ch/TC57/2013/CIM-schema-cim16#Control.timeStamp,timeStamp,http://iec.ch/TC57/2013/CIM-schema-cim16#Control,https://schema.org/DateTime,The last time a control output was sent.
http://iec.ch/TC57/2013/CIM-schema-cim16#Control.unitMultiplier,unitMultiplier,http://iec.ch/TC57/2013/CIM-schema-cim16#Control,http://www.w3.org/2001/XMLSchema#string,The unit multiplier of the controlled quantity.
http://iec.ch/TC57/2013/CIM-schema-cim16#Control.unitSymbol,unitSymbol,http://iec.ch/TC57/2013/CIM-schema-cim16#Control,http://www.w3.org/2001/XMLSchema#string,The unit of measure of the controlled quantity.
http://iec.ch/TC57/2013/CIM-schema-cim16#Discrete.DiscreteValues,DiscreteValues,http://iec.ch/TC57/2013/CIM-schema-cim16#Discrete,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscreteValue,The values connected to this measurement.
http://iec.ch/TC57/2013/CIM-schema-cim16#Discrete.ValueAliasSet,ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#Discrete,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,The ValueAliasSet used for translation of a MeasurementValue.value to a name.
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscreteValue.Command,Command,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscreteValue,http://iec.ch/TC57/2013/CIM-schema-cim16#Command,The Control variable associated with the MeasurementValue.
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscreteValue.Discrete,Discrete,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscreteValue,http://iec.ch/TC57/2013/CIM-schema-cim16#Discrete,Measurement to which this value is connected.
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.description,description,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,The description is a free human readable text describing or naming the object. It may be non unique and may not correlate to a naming hierarchy.
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.mRID,mRID,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,"Master resource identifier issued by a model authority. The mRID is unique within an exchange context. Global uniqueness is easily achieved by using a UUID, as specified in RFC 4122, for the mRID. The use of UUID is strongly recommended.
For CIMXML data files in RDF syntax conforming to IEC 61970-552, the mRID is mapped to rdf:ID or rdf:about attributes that identify CIM object elements."
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.name,name,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,The name is any free human readable and possibly non unique text naming the object.
http://iec.ch/TC57/2013/CIM-schema-cim16#LimitSet.isPercentageLimits,isPercentageLimits,http://iec.ch/TC57/2013/CIM-schema-cim16#LimitSet,http://www.w3.org/2001/XMLSchema#boolean,Tells if the limit values are in percentage of normalValue or the specified Unit for Measurements and Controls.
http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement.PowerSystemResource,PowerSystemResource,http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,The power system resource that contains the measurement.
http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement.Terminal,Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCTerminal,One or more measurements may be associated with a terminal in the network.
http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement.measurementType,measurementType,http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement,http://www.w3.org/2001/XMLSchema#string,"Specifies the type of measurement.  For example, this specifies if the measurement represents an indoor temperature, outdoor temperature, bus voltage, line flow, etc.
When the measurementType is set to ""Specialization"", the type of Measurement is defined in more detail by the specialized class which inherits from Measurement."
http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement.phases,phases,http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement,http://www.w3.org/2001/XMLSchema#string,"Indicates to which phases the measurement applies and avoids the need to use 'measurementType' to also encode phase information (which would explode the types). The phase information in Measurement, along with 'measurementType' and 'phases' uniquely defines a Measurement for a device, based on normal network phase. Their meaning will not change when the computed energizing phasing is changed due to jumpers or other reasons.
If the attribute is missing three phases (ABC) shall be assumed."
http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement.unitMultiplier,unitMultiplier,http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement,http://www.w3.org/2001/XMLSchema#string,The unit multiplier of the measured quantity.
http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement.unitSymbol,unitSymbol,http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement,http://www.w3.org/2001/XMLSchema#string,The unit of measure of the measured quantity.
http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue.MeasurementValueQuality,MeasurementValueQuality,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValueQuality,A MeasurementValue has a MeasurementValueQuality associated with it.
http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue.MeasurementValueSource,MeasurementValueSource,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValueSource,"A reference to the type of source that updates the MeasurementValue, e.g. SCADA, CCLink, manual, etc. User conventions for the names of sources are contained in the introduction to IEC 61970-301."
http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue.sensorAccuracy,sensorAccuracy,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue,http://www.w3.org/2001/XMLSchema#double,"The limit, expressed as a percentage of the sensor maximum, that errors will not exceed when the sensor is used under  reference conditions."
http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue.timeStamp,timeStamp,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue,https://schema.org/DateTime,The time when the value was last updated.
http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValueQuality.MeasurementValue,MeasurementValue,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValueQuality,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue,A MeasurementValue has a MeasurementValueQuality associated with it.
http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValueSource.MeasurementValues,MeasurementValues,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValueSource,http://iec.ch/TC57/2013/CIM-schema-cim16#MeasurementValue,The MeasurementValues updated by the source.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource.Controls,Controls,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,http://iec.ch/TC57/2013/CIM-schema-cim16#Control,"The controller outputs used to actually govern a regulating device, e.g. the magnetization of a synchronous machine or capacitor bank breaker actuator."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource.Measurements,Measurements,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,http://iec.ch/TC57/2013/CIM-schema-cim16#Measurement,The measurements associated with this power system resource.
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.badReference,badReference,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,Measurement value may be incorrect due to a reference being out of calibration.
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.estimatorReplaced,estimatorReplaced,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,Value has been replaced by State Estimator. estimatorReplaced is not an IEC61850 quality bit but has been put in this class for convenience.
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.failure,failure,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,"This identifier indicates that a supervision function has detected an internal or external failure, e.g. communication failure."
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.oldData,oldData,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,"Measurement value is old and possibly invalid, as it has not been successfully updated during a specified time interval."
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.operatorBlocked,operatorBlocked,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,Measurement value is blocked and hence unavailable for transmission. 
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.oscillatory,oscillatory,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,"To prevent some overload of the communication it is sensible to detect and suppress oscillating (fast changing) binary inputs. If a signal changes in a defined time twice in the same direction (from 0 to 1 or from 1 to 0) then oscillation is detected and the detail quality identifier ""oscillatory"" is set. If it is detected a configured numbers of transient changes could be passed by. In this time the validity status ""questionable"" is set. If after this defined numbers of changes the signal is still in the oscillating state the value shall be set either to the opposite state of the previous stable value or to a defined default value. In this case the validity status ""questionable"" is reset and ""invalid"" is set as long as the signal is oscillating. If it is configured such that no transient changes should be passed by then the validity status ""invalid"" is set immediately in addition to the detail quality identifier ""oscillatory"" (used for status information only)."
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.outOfRange,outOfRange,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,Measurement value is beyond a predefined range of value.
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.overFlow,overFlow,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,"Measurement value is beyond the capability of being  represented properly. For example, a counter value overflows from maximum count back to a value of zero. "
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.source,source,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#string,"Source gives information related to the origin of a value. The value may be acquired from the process, defaulted or substituted."
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.suspect,suspect,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,A correlation function has detected that the value is not consistent with other values. Typically set by a network State Estimator.
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.test,test,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#boolean,Measurement value is transmitted for test purposes.
http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850.validity,validity,http://iec.ch/TC57/2013/CIM-schema-cim16#Quality61850,http://www.w3.org/2001/XMLSchema#string,Validity of the measurement value.
http://iec.ch/TC57/2013/CIM-schema-cim16#RaiseLowerCommand.ValueAliasSet,ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#RaiseLowerCommand,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,The ValueAliasSet used for translation of a Control value to a name.
http://iec.ch/TC57/2013/CIM-schema-cim16#SetPoint.normalValue,normalValue,http://iec.ch/TC57/2013/CIM-schema-cim16#SetPoint,http://www.w3.org/2001/XMLSchema#double,Normal value for Control.value e.g. used for percentage scaling.
http://iec.ch/TC57/2013/CIM-schema-cim16#SetPoint.value,value,http://iec.ch/TC57/2013/CIM-schema-cim16#SetPoint,http://www.w3.org/2001/XMLSchema#double,The value representing the actuator output.
http://iec.ch/TC57/2013/CIM-schema-cim16#StringMeasurement.StringMeasurementValues,StringMeasurementValues,http://iec.ch/TC57/2013/CIM-schema-cim16#StringMeasurement,http://iec.ch/TC57/2013/CIM-schema-cim16#StringMeasurementValue,The values connected to this measurement.
http://iec.ch/TC57/2013/CIM-schema-cim16#StringMeasurementValue.StringMeasurement,StringMeasurement,http://iec.ch/TC57/2013/CIM-schema-cim16#StringMeasurementValue,http://iec.ch/TC57/2013/CIM-schema-cim16#StringMeasurement,Measurement to which this value is connected.
http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet.Commands,Commands,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#Command,The Commands using the set for translation.
http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet.Discretes,Discretes,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#Discrete,The Measurements using the set for translation.
http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet.RaiseLowerCommands,RaiseLowerCommands,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#RaiseLowerCommand,The Commands using the set for translation.
http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet.Values,Values,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueToAlias,The ValueToAlias mappings included in the set.
http://iec.ch/TC57/2013/CIM-schema-cim16#ValueToAlias.ValueAliasSet,ValueAliasSet,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueToAlias,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueAliasSet,The ValueAliasSet having the ValueToAlias mappings.
http://iec.ch/TC57/2013/CIM-schema-cim16#ValueToAlias.value,value,http://iec.ch/TC57/2013/CIM-schema-cim16#ValueToAlias,http://www.w3.org/2001/XMLSchema#integer,The value that is mapped.
