property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#ControlArea.netInterchange,netInterchange,http://iec.ch/TC57/2013/CIM-schema-cim16#ControlArea,http://www.w3.org/2001/XMLSchema#double,"The specified positive net interchange into the control area, i.e. positive sign means flow into the area."
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.operatingMode,operatingMode,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#string,Indicates whether the DC pole is operating as an inverter or as a rectifier. It is converter’s control variable used in power flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.pPccControl,pPccControl,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#string,Kind of active power control.
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.targetIdc,targetIdc,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#double,DC current target value. It is converter’s control variable used in power flow. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.targetGamma,targetGamma,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#double,Target extinction angle. It is converter’s control variable used in power flow. It is only applicable for inverter if continuous tap changer control is used. Allowed values are within the range minGamma&lt;=targetGamma&lt;=maxGamma. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.targetAlpha,targetAlpha,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#double,Target firing angle. It is converter’s control variable used in power flow. It is only applicable for rectifier if continuous tap changer control is used. Allowed values are within the range minAlpha&lt;=targetAlpha&lt;=maxAlpha. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#CurrentLimit.value,value,http://iec.ch/TC57/2013/CIM-schema-cim16#CurrentLimit,http://www.w3.org/2001/XMLSchema#double,Limit on current flow. The attribute shall be a positive value or zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer.q,q,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer,http://www.w3.org/2001/XMLSchema#double,"Reactive power of the load. Load sign convention is used, i.e. positive sign means flow out from a node.
For voltage dependent loads the value is at rated voltage.
Starting value for a steady state solution."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer.p,p,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer,http://www.w3.org/2001/XMLSchema#double,"Active power of the load. Load sign convention is used, i.e. positive sign means flow out from a node.
For voltage dependent loads the value is at rated voltage.
Starting value for a steady state solution."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource.activePower,activePower,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource,http://www.w3.org/2001/XMLSchema#double,"High voltage source active injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for steady state solutions."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource.reactivePower,reactivePower,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource,http://www.w3.org/2001/XMLSchema#double,"High voltage source reactive injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for steady state solutions."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource.voltageAngle,voltageAngle,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource,http://www.w3.org/2001/XMLSchema#double,"Phase angle of a-phase open circuit used when voltage characteristics need to be imposed at the node associated with the terminal of the energy source, such as when voltages and angles from the transmission level are used as input to the distribution network. The attribute shall be a positive value or zero."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource.voltageMagnitude,voltageMagnitude,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource,http://www.w3.org/2001/XMLSchema#double,"Phase-to-phase open circuit voltage magnitude used when voltage characteristics need to be imposed at the node associated with the terminal of the energy source, such as when voltages and angles from the transmission level are used as input to the distribution network. The attribute shall be a positive value or zero."
http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment.inService,inService,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,http://www.w3.org/2001/XMLSchema#boolean,"Specifies the availability of the equipment. True means the equipment is available for topology processing, which determines if the equipment is energized or not. False means that the equipment is treated by network applications as if it is not in the model."
http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection.p,p,http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection,http://www.w3.org/2001/XMLSchema#double,"Equivalent active power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for steady state solutions."
http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection.regulationTarget,regulationTarget,http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection,http://www.w3.org/2001/XMLSchema#double,The target voltage for voltage regulation. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection.q,q,http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection,http://www.w3.org/2001/XMLSchema#double,"Equivalent reactive power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for steady state solutions."
http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection.regulationStatus,regulationStatus,http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection,http://www.w3.org/2001/XMLSchema#boolean,Specifies the regulation status of the EquivalentInjection.  True is regulating.  False is not regulating.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExternalNetworkInjection.referencePriority,referencePriority,http://iec.ch/TC57/2013/CIM-schema-cim16#ExternalNetworkInjection,http://www.w3.org/2001/XMLSchema#integer,Priority of unit for use as powerflow voltage phase angle reference bus selection. 0 = don t care (default) 1 = highest priority. 2 is less than 1 and so on.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExternalNetworkInjection.p,p,http://iec.ch/TC57/2013/CIM-schema-cim16#ExternalNetworkInjection,http://www.w3.org/2001/XMLSchema#double,"Active power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for steady state solutions."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExternalNetworkInjection.q,q,http://iec.ch/TC57/2013/CIM-schema-cim16#ExternalNetworkInjection,http://www.w3.org/2001/XMLSchema#double,"Reactive power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for steady state solutions."
http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit.normalPF,normalPF,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,http://www.w3.org/2001/XMLSchema#double,Generating unit economic participation factor.  The sum of the participation factors across generating units does not have to sum to one.  It is used for representing distributed slack participation factor. The attribute shall be a positive value or zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.mRID,mRID,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,"Master resource identifier issued by a model authority. The mRID is unique within an exchange context. Global uniqueness is easily achieved by using a UUID, as specified in RFC 4122, for the mRID. The use of UUID is strongly recommended.
For CIMXML data files in RDF syntax conforming to IEC 61970-552, the mRID is mapped to rdf:ID or rdf:about attributes that identify CIM object elements."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerElectronicsConnection.q,q,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerElectronicsConnection,http://www.w3.org/2001/XMLSchema#double,"Reactive power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for a steady state solution."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerElectronicsConnection.p,p,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerElectronicsConnection,http://www.w3.org/2001/XMLSchema#double,"Active power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for a steady state solution."
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq.controlEnabled,controlEnabled,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,http://www.w3.org/2001/XMLSchema#boolean,"Specifies the regulation status of the equipment.  True is regulating, false is not regulating."
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl.discrete,discrete,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://www.w3.org/2001/XMLSchema#boolean,"The regulation is performed in a discrete mode. This applies to equipment with discrete controls, e.g. tap changers and shunt compensators."
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl.targetValueUnitMultiplier,targetValueUnitMultiplier,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://www.w3.org/2001/XMLSchema#string,Specify the multiplier for used for the targetValue.
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl.targetValue,targetValue,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://www.w3.org/2001/XMLSchema#double,The target value specified for case input.   This value can be used for the target value without the use of schedules. The value has the units appropriate to the mode attribute.
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl.maxAllowedTargetValue,maxAllowedTargetValue,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://www.w3.org/2001/XMLSchema#double,Maximum allowed target value (RegulatingControl.targetValue).
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl.targetDeadband,targetDeadband,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://www.w3.org/2001/XMLSchema#double,"This is a deadband used with discrete control to avoid excessive update of controls like tap changers and shunt compensator banks while regulating.  The units of those appropriate for the mode. The attribute shall be a positive value or zero. If RegulatingControl.discrete is set to ""false"", the RegulatingControl.targetDeadband is to be ignored.
Note that for instance, if the targetValue is 100 kV and the targetDeadband is 2 kV the range is from 99 to 101 kV."
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl.minAllowedTargetValue,minAllowedTargetValue,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://www.w3.org/2001/XMLSchema#double,Minimum allowed target value (RegulatingControl.targetValue).
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl.enabled,enabled,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://www.w3.org/2001/XMLSchema#boolean,The flag tells if regulation is enabled.
http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine.q,q,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,http://www.w3.org/2001/XMLSchema#double,"Reactive power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for a steady state solution."
http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine.p,p,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,http://www.w3.org/2001/XMLSchema#double,"Active power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for a steady state solution."
http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator.sections,sections,http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator,http://www.w3.org/2001/XMLSchema#double,"Shunt compensator sections in use. Starting value for steady state solution. The attribute shall be a positive value or zero. Non integer values are allowed to support continuous variables. The reasons for continuous value are to support study cases where no discrete shunt compensators has yet been designed, a solutions where a narrow voltage band force the sections to oscillate or accommodate for a continuous solution as input. 
For LinearShuntConpensator the value shall be between zero and ShuntCompensator.maximumSections. At value zero the shunt compensator conductance and admittance is zero. Linear interpolation of conductance and admittance between the previous and next integer section is applied in case of non-integer values.
For NonlinearShuntCompensator-s shall only be set to one of the NonlinearShuntCompenstorPoint.sectionNumber. There is no interpolation between NonlinearShuntCompenstorPoint-s."
http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensator.q,q,http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensator,http://www.w3.org/2001/XMLSchema#double,"Reactive power injection. Load sign convention is used, i.e. positive sign means flow out from a node.
Starting value for a steady state solution."
http://iec.ch/TC57/2013/CIM-schema-cim16#Switch.locked,locked,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,http://www.w3.org/2001/XMLSchema#boolean,"If true, the switch is locked. The resulting switch state is a combination of locked and Switch.open attributes as follows:
<ul>
	<li>locked=true and Switch.open=true. The resulting state is open and locked;</li>
	<li>locked=false and Switch.open=true. The resulting state is open;</li>
	<li>locked=false and Switch.open=false. The resulting state is closed.</li>
</ul>"
http://iec.ch/TC57/2013/CIM-schema-cim16#Switch.open,open,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,http://www.w3.org/2001/XMLSchema#boolean,The attribute tells if the switch is considered open when used as input to topology processing.
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine.operatingMode,operatingMode,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine,http://www.w3.org/2001/XMLSchema#string,Current mode of operation.
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine.referencePriority,referencePriority,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine,http://www.w3.org/2001/XMLSchema#integer,Priority of unit for use as powerflow voltage phase angle reference bus selection. 0 = don t care (default) 1 = highest priority. 2 is less than 1 and so on.
http://iec.ch/TC57/2013/CIM-schema-cim16#TapChanger.controlEnabled,controlEnabled,http://iec.ch/TC57/2013/CIM-schema-cim16#TapChanger,http://www.w3.org/2001/XMLSchema#boolean,"Specifies the regulation status of the equipment.  True is regulating, false is not regulating."
http://iec.ch/TC57/2013/CIM-schema-cim16#TapChanger.step,step,http://iec.ch/TC57/2013/CIM-schema-cim16#TapChanger,http://www.w3.org/2001/XMLSchema#double,"Tap changer position.
Starting step for a steady state solution. Non integer values are allowed to support continuous tap variables. The reasons for continuous value are to support study cases where no discrete tap changer has yet been designed, a solution where a narrow voltage band forces the tap step to oscillate or to accommodate for a continuous solution as input.
The attribute shall be equal to or greater than lowStep and equal to or less than highStep."
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageLimit.value,value,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageLimit,http://www.w3.org/2001/XMLSchema#double,Limit on voltage. High or low limit nature of the limit depends upon the properties of the operational limit type. The attribute shall be a positive value or zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.qPccControl,qPccControl,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#string,Kind of reactive power control.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.droop,droop,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,Droop constant. The pu value is obtained as D [kV/MW] x Sb / Ubdc. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.droopCompensation,droopCompensation,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,Compensation constant. Used to compensate for voltage drop when controlling voltage at a distant bus. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.targetQpcc,targetQpcc,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,"Reactive power injection target in AC grid, at point of common coupling.  Load sign convention is used, i.e. positive sign means flow out from a node."
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.targetPowerFactorPcc,targetPowerFactorPcc,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,"Power factor target at the AC side, at point of common coupling. The attribute shall be a positive value."
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.qShare,qShare,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,Reactive power sharing factor among parallel converters on Uac control. The attribute shall be a positive value or zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.pPccControl,pPccControl,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#string,Kind of control of real power and/or DC voltage.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.targetUpcc,targetUpcc,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,"Voltage target in AC grid, at point of common coupling. The attribute shall be a positive value."
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.targetPWMfactor,targetPWMfactor,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,Magnitude of pulse-modulation factor. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter.targetPhasePcc,targetPhasePcc,http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://www.w3.org/2001/XMLSchema#double,"Phase target at AC side, at point of common coupling. The attribute shall be a positive value."
