class,super_class,label,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,RegulatingControl,"Specifies a set of equipment that works together to control a power system quantity such as voltage or flow. 
Remote bus voltage control is possible by specifying the controlled terminal located at some place remote from the controlling equipment.
The specified terminal shall be associated with the connectivity node of the controlled point.  The most specific subtype of RegulatingControl shall be used in case such equipment participate in the control, e.g. TapChangerControl for tap changers.
For flow control, load sign convention is used, i.e. positive sign means flow out from a TopologicalNode (bus) into the conducting equipment.
The attribute minAllowedTargetValue and maxAllowedTargetValue are required in the following cases:
- For a power generating module operated in power factor control mode to specify maximum and minimum power factor values;
- Whenever it is necessary to have an off center target voltage for the tap changer regulator. For instance, due to long cables to off shore wind farms and the need to have a simpler setup at the off shore transformer platform, the voltage is controlled from the land at the connection point for the off shore wind farm. Since there usually is a voltage rise along the cable, there is typical and overvoltage of up 3-4 kV compared to the on shore station. Thus in normal operation the tap changer on the on shore station is operated with a target set point, which is in the lower parts of the dead band.
The attributes minAllowedTargetValue and maxAllowedTargetValue are not related to the attribute targetDeadband and thus they are not treated as an alternative of the targetDeadband. They are needed due to limitations in the local substation controller. The attribute targetDeadband is used to prevent the power flow from move the tap position in circles (hunting) that is to be used regardless of the attributes minAllowedTargetValue and maxAllowedTargetValue."
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,SynchronousMachine,An electromechanical device that operates with shaft rotating synchronously with the network. It is a single machine operating either as a generator or synchronous condenser or pump.
http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerLinear,http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChanger,PhaseTapChangerLinear,"Describes a tap changer with a linear relation between the tap step and the phase angle difference across the transformer. This is a mathematical model that is an approximation of a real phase tap changer.
The phase angle is computed as stepPhaseShiftIncrement times the tap position.
The voltage magnitude of both sides is the same."
http://iec.ch/TC57/2013/CIM-schema-cim16#Jumper,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,Jumper,A short section of conductor with negligible impedance which can be manually removed and replaced if the circuit is de-energized. Note that zero-impedance branches can potentially be modelled by other equipment types.
http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverterDCTerminal,http://iec.ch/TC57/2013/CIM-schema-cim16#DCBaseTerminal,ACDCConverterDCTerminal,A DC electrical connection point at the AC/DC converter. The AC/DC converter is electrically connected also to the AC side. The AC connection is inherited from the AC conducting equipment in the same way as any other AC equipment. The AC/DC converter DC terminal is separate from generic DC terminal to restrict the connection with the AC side to AC/DC converter and so that no other DC conducting equipment can be connected to the AC side.
http://iec.ch/TC57/2013/CIM-schema-cim16#Breaker,http://iec.ch/TC57/2013/CIM-schema-cim16#ProtectedSwitch,Breaker,"A mechanical switching device capable of making, carrying, and breaking currents under normal circuit conditions and also making, carrying for a specified time, and breaking currents under specified abnormal circuit conditions e.g.  those of short circuit."
http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemResource,Equipment,"The parts of a power system that are physical devices, electronic or mechanical."
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConnection,RegulatingCondEq,A type of conducting equipment that can regulate a quantity (i.e. voltage or flow) at a specific point in the network. 
http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#Equipment,GeneratingUnit,"A single or set of synchronous machines for converting mechanical power into alternating-current power. For example, individual machines within a set may be defined for scheduling purposes while a single control signal is derived for the set. In this case there would be a GeneratingUnit for each member of the set and an additional GeneratingUnit corresponding to the set."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,WindGeneratingUnit,"A wind driven generating unit, connected to the grid by means of a rotating machine.  May be used to represent a single turbine or an aggregation.    "
http://iec.ch/TC57/2013/CIM-schema-cim16#ActivePowerLimit,http://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimit,ActivePowerLimit,Limit on active power flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#ProtectedSwitch,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,ProtectedSwitch,A ProtectedSwitch is a switching device that can be operated by ProtectionEquipment.
http://iec.ch/TC57/2013/CIM-schema-cim16#ThermalGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,ThermalGeneratingUnit,"A generating unit whose prime mover could be a steam turbine, combustion turbine, or diesel engine."
http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCTerminal,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ACDCTerminal,An electrical connection point (AC or DC) to a piece of conducting equipment. Terminals are connected at physical connection points called connectivity nodes.
http://iec.ch/TC57/2013/CIM-schema-cim16#VsConverter,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter,VsConverter,DC side of the voltage source converter (VSC).
http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerTabular,http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChanger,PhaseTapChangerTabular,Describes a tap changer with a table defining the relation between the tap step and the phase angle difference across the transformer. 
http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCTerminal,Terminal,An AC electrical connection point to a piece of conducting equipment. Terminals are connected at physical connection points called connectivity nodes.
http://iec.ch/TC57/2013/CIM-schema-cim16#DCTerminal,http://iec.ch/TC57/2013/CIM-schema-cim16#DCBaseTerminal,DCTerminal,An electrical connection point to generic DC conducting equipment.
http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,HydroGeneratingUnit,"A generating unit whose prime mover is a hydraulic turbine (e.g., Francis, Pelton, Kaplan)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ConformLoad,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer,ConformLoad,ConformLoad represent loads that follow a daily load change pattern where the pattern can be used to scale the load with a system load.
