property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#Fault.kind,kind,http://iec.ch/TC57/2013/CIM-schema-cim16#Fault,http://www.w3.org/2001/XMLSchema#string,The kind of phase fault.
http://iec.ch/TC57/2013/CIM-schema-cim16#Fault.phases,phases,http://iec.ch/TC57/2013/CIM-schema-cim16#Fault,http://www.w3.org/2001/XMLSchema#string,The phases participating in the fault. The fault connections into these phases are further specified by the type of fault.
http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance.rGround,rGround,http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance,http://www.w3.org/2001/XMLSchema#double,The resistance of the fault between phases and ground.
http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance.xLineToLine,xLineToLine,http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance,http://www.w3.org/2001/XMLSchema#double,The reactance of the fault between phases.
http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance.rLineToLine,rLineToLine,http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance,http://www.w3.org/2001/XMLSchema#double,The resistance of the fault between phases.
http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance.xGround,xGround,http://iec.ch/TC57/2013/CIM-schema-cim16#FaultImpedance,http://www.w3.org/2001/XMLSchema#double,The reactance of the fault between phases and ground.
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.mRID,mRID,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,"Master resource identifier issued by a model authority. The mRID is unique within an exchange context. Global uniqueness is easily achieved by using a UUID, as specified in RFC 4122, for the mRID. The use of UUID is strongly recommended.
For CIMXML data files in RDF syntax conforming to IEC 61970-552, the mRID is mapped to rdf:ID or rdf:about attributes that identify CIM object elements."
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.name,name,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,The name is any free human readable and possibly non unique text naming the object.
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.description,description,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,The description is a free human readable text describing or naming the object. It may be non unique and may not correlate to a naming hierarchy.
http://iec.ch/TC57/2013/CIM-schema-cim16#LineFault.ACLineSegment,ACLineSegment,http://iec.ch/TC57/2013/CIM-schema-cim16#LineFault,http://iec.ch/TC57/2013/CIM-schema-cim16#ACLineSegment,The line segment of this line fault.
http://iec.ch/TC57/2013/CIM-schema-cim16#LineFault.lengthFromTerminal1,lengthFromTerminal1,http://iec.ch/TC57/2013/CIM-schema-cim16#LineFault,http://www.w3.org/2001/XMLSchema#double,The length to the place where the fault is located starting from terminal with sequence number 1 of the faulted line segment.
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.rampDuration,rampDuration,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#double,Defines the duration of the ramp in case. Only used in case attribute changeKind is set to ramp.
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.integerParameterValue,integerParameterValue,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#integer,"Integer parameter value. If this attribute is populated, booleanParameterValue and floatParameterValue will not be."
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.parameterName,parameterName,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#string,"Identifies which parameter is changed during the event. It is used only in cases where IRI is not defined, e.g. an internal quantity of a model. "
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.UsesParameterOf,UsesParameterOf,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,"The equipment, dynamics model or signal that is used to define the parameter event."
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.changeKind,changeKind,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#string,Defines if the change is done in one step or using ramp.
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.floatParementerValue,floatParementerValue,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#double,"Floating point parameter value. If this attribute is populated, booleanParameterValue and integerParameterValue will not be."
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.booleanParameterValue,booleanParameterValue,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#boolean,"Boolean parameter value. If this attribute is populated, integerParameterValue and floatParameterValue will not be."
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.parameterIRI,parameterIRI,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#string,Identifies which parameter is changed during the event. It can be an attribute of a class that inherits from IdentifiedObject. The parameter IRI (Internationalized Resource Identifier) is a Unicode string that conforms to the syntax defined in RFC 3987. The string is serialized as literal without language support.
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.eventTime,eventTime,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://www.w3.org/2001/XMLSchema#double,Execution time of the event. It is relative to the start of the simulation.
http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent.SimulationEvents,SimulationEvents,http://iec.ch/TC57/2013/CIM-schema-cim16#ParameterEvent,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationEvents,The simulation events to which this parameter event belongs to.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.transformerPhaseTapControlPriority,transformerPhaseTapControlPriority,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#integer,"Indicates if phase tap change control is applied on transformers. 0 means it is not used, i.e. it is disabled. 1 means it is enabled and indicates it is the highest priority among the following control related settings: transformerRatioTapControlPriority, transformerPhaseTapControlPriority, switchedShuntControlPriority and staticVarCompensatorControlPriority.
Allowed values are in the range [0,4]."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.voltageTolerance,voltageTolerance,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#double,"The largest difference between actual and scheduled voltage magnitude for controlled node, in per unit of BaseVoltage, 
- at each node where voltage is subject to control to a set point, and 
- for which at least one of the devices participating in the control of bus voltage to its set point is not at a reactive power limit. 
It shall be less than the controlled bus voltage error convergence tolerance. "
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.activePowerTolerance,activePowerTolerance,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#double,The active power tolerance for a given power flow solution. SvInjection.pInjection shall not be greater than this tolerance.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.loadVoltageDependency,loadVoltageDependency,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#boolean,Defines if voltage dependency of loads is considered. True means voltage dependency is considered. False means it is not considered.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.respectActivePowerLimits,respectActivePowerLimits,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#boolean,Indicates if active power limits of the equipment are respected during power flow calculation. True means limits are respected. False means limits are ignored.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.transformerRatioTapControlPriority,transformerRatioTapControlPriority,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#integer,"Indicates if ratio tap change control is applied on transformers. 0 means it is not used, i.e. it is disabled. 1 means it is enabled and indicates it is the highest priority among the following control related settings: transformerRatioTapControlPriority, transformerPhaseTapControlPriority, switchedShuntControlPriority and staticVarCompensatorControlPriority.
Allowed values are in the range [0,4]."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.interchangeControlEnabled,interchangeControlEnabled,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#boolean,Define if the interchange control is enabled during power flow calculation. True means area interchange control is enabled. False means it is disabled.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.slackDistributionKind,slackDistributionKind,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#string,Defines slack distribution used in power flow calculation.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.respectReactivePowerLimits,respectReactivePowerLimits,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#boolean,Indicates if reactive power of limits of the equipment are respected during power flow calculation. True means limits are respected. False means limits are ignored.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.staticVarCompensatorControlPriority,staticVarCompensatorControlPriority,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#integer,"Indicates if control is applied on static var compensators. 0 means it is not used, i.e. it is disabled. 1 means it is enabled and indicates it is the highest priority among the following control related settings: transformerRatioTapControlPriority, transformerPhaseTapControlPriority, switchedShuntControlPriority and staticVarCompensatorControlPriority.
Allowed values are in the range [0,4]."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.reactivePowerTolerance,reactivePowerTolerance,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#double,The reactive power tolerance for a given power flow solution. SvInjection.qInjection shall not be greater than this tolerance.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.shiftKind,shiftKind,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#string,Defines type of scaling used to reach defined net-position.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.voltageAngleLimit,voltageAngleLimit,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#double,The maximum allowed voltage angle between two nodes for a given power flow solution.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.flatStart,flatStart,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#boolean,True means that power flow used a flat start.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.impedanceThreshold,impedanceThreshold,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#double,Zero impedance threshold used considered when calculating zero or low impendence branches. The per unit value is calculated with base power of 100 MW. If set to 0 the impedance threshold is not used. 
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.switchedShuntControlPriority,switchedShuntControlPriority,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#integer,"Indicates if control is applied on switched shunts. 0 means it is not used, i.e. it is disabled. 1 means it is enabled and indicates it is the highest priority among the following control related settings: transformerRatioTapControlPriority, transformerPhaseTapControlPriority, switchedShuntControlPriority and staticVarCompensatorControlPriority.
Allowed values are in the range [0,4]."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings.algorithmKind,algorithmKind,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,http://www.w3.org/2001/XMLSchema#string,It defines the power flow algorithm.
http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder.signalKind,signalKind,http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder,http://www.w3.org/2001/XMLSchema#string,Indicates the kind of the signal.  
http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder.RecordedSignalOf,RecordedSignalOf,http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,The dynamics function block to which the singal belongs to.
http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder.SimulationConfiguration,SimulationConfiguration,http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder,http://iec.ch/TC57/2013/CIM-schema-cim16#SignalConfiguration,The simulation configuration set for which this signal recorder is recording.
http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder.RecordedSignal,RecordedSignal,http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder,http://iec.ch/TC57/2013/CIM-schema-cim16#SignalDescriptor,The signal that is recorded during the simulation.
http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder.RecordedSignalAt,RecordedSignalAt,http://iec.ch/TC57/2013/CIM-schema-cim16#SignalRecorder,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCTerminal,The terminal at which the signal is recorded.
http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings.duration,duration,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings,http://www.w3.org/2001/XMLSchema#duration,Complete simulation duration relative to the start of the simulation. 
http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings.integrationStepSize,integrationStepSize,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings,http://www.w3.org/2001/XMLSchema#double,"Indicates the integration step size. In case the integration step size is variable (i.e. isIntegrationStepSize=true), this value represents the initial integration step size used for the first iterations of the simulation prior activation of the adaptation os the step size. "
http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings.maximumIntegrationStepSize,maximumIntegrationStepSize,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings,http://www.w3.org/2001/XMLSchema#double,Maximum integration step size. Used in case of variable integration step size (i.e. inIntegrationStepSizeVariable=true). 
http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings.PowerFlowSettings,PowerFlowSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerFlowSettings,The power flow settings that are part of the simulation settings.
http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings.minimumIntegrationStepSize,minimumIntegrationStepSize,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings,http://www.w3.org/2001/XMLSchema#double,Minimum integration step size. Used in case of variable integration step size (i.e. inIntegrationStepSizeVariable=true). 
http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings.isIntegrationStepSizeVariable,isIntegrationStepSizeVariable,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings,http://www.w3.org/2001/XMLSchema#boolean,Indicates if the integration step size is variable or fixed. True means the integration step is variable. False means - fixed.
http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings.simulationResultsRecordedEvery,simulationResultsRecordedEvery,http://iec.ch/TC57/2013/CIM-schema-cim16#SimulationSettings,http://www.w3.org/2001/XMLSchema#double,Indicates the periodicity of recording of simulation results.
