class,super_class,label,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL2C,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLimIEEEOEL2C,"IEEE 421.5-2016 OEL2C overexcitation limiter model. This model is an extension of the OEL model proposed by the IEEE Task Force on Excitation Limiters. This model allows the representation of different OEL actions, such as instantaneous and inverse-time responses. Also, the timed response could follow fixed ramp rates (definite time response) or use ramp rates proportional to the level of overexcitation. Furthermore, this model can represent summation point or takeover OEL implementations.

Reference: IEEE 421.5-2016, 10.5."
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbIEEEHydroWCNonLinearA,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroWaterColumnDynamics,TurbIEEEHydroWCNonLinearA,"Conventional nonlinear turbine-water column model (inelastic).

Reference: IEEE PES-TR1, 4.3, Figure 4-10a."
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,,IdentifiedObject,
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPitchContPowerIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindPitchContPowerIEC,"Pitch control power model.
Reference: IEC 61400-27-1:2015, 5.6.5.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC8B,"IEEE 421.5-2005 type AC8B model. This model represents a PID voltage regulator with either a brushless exciter or DC exciter. The AVR in this model consists of PID control, with separate constants for the proportional (<i>K</i><i><sub>PR</sub></i>), integral (<i>K</i><i><sub>IR</sub></i>), and derivative (<i>K</i><i><sub>DR</sub></i>) gains. The representation of the brushless exciter (<i>T</i><i><sub>E</sub></i>, <i>K</i><i><sub>E</sub></i>, <i>S</i><i><sub>E</sub></i>, <i>K</i><i><sub>C</sub></i>, <i>K</i><i><sub>D</sub></i>) is similar to the model type AC2A. The type AC8B model can be used to represent static voltage regulators applied to brushless excitation systems. Digitally based voltage regulators feeding DC rotating main exciters can be represented with the AC type AC8B model with the parameters <i>K</i><i><sub>C</sub></i> and <i>K</i><i><sub>D</sub></i> set to 0.  For thyristor power stages fed from the generator terminals, the limits <i>V</i><i><sub>RMAX</sub></i> and <i>V</i><i><sub>RMIN</sub></i><i> </i>should be a function of terminal voltage: V<i><sub>T</sub></i> x <i>V</i><i><sub>RMAX</sub></i><sub> </sub>and <i>V</i><i><sub>T</sub></i> x <i>V</i><i><sub>RMIN</sub></i>.
Reference: IEEE 421.5-2005, 6.8. 
According to IEEE 421.5-2016, 7.16 the AC8B excitation system model is being superseded by the model AC8C (ExcIEEEAC8C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType4IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3or4IEC,WindTurbineType4IEC,Parent class supporting relationships to IEC wind turbines type 4 including their control models.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3aIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3IEC,WindGenType3aIEC,"IEC type 3A generator set model.
Reference: IEC 61400-27-1:2015, 5.6.3.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantQCompensationIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantDynamics2,WindPlantQCompensationIEC,"Wind power plant with reactive power compensation. 
Reference: IEC 61400-27-1:2020, 6.4.4."
http://iec.ch/TC57/2013/CIM-schema-cim16#CrossCompoundTurbineGovernorDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,CrossCompoundTurbineGovernorDynamics,"Turbine-governor cross-compound function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model. </font>In case the model operates with one synchronous machine, all associations to SynchronousMachineDynamics shall point to the same synchronous machine."
http://iec.ch/TC57/2013/CIM-schema-cim16#HydroWaterColumnDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,HydroWaterColumnDynamics,"Hydro water column function block whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#HVDCDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,HVDCDynamics,"HVDC whose behaviour is described by reference to a standard model <font color=""#0f0f0f"">or by definition of a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC2A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAC2A,Modified IEEE AC2A alternator-supplied rectifier excitation system with different field current limit.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroWPID,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovHydroWPID,"Woodward<sup>TM</sup> PID hydro governor.
[Footnote: Woodward PID hydro governors are an example of suitable products available commercially. This information is given for the convenience of users of this document and does not constitute an endorsement by IEC of these products.]."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroConstIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindAeroConstIEC,"Constant aerodynamic torque model which assumes that the aerodynamic torque is constant.
Reference: IEC 61400-27-1:2015, 5.6.1.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovGAST1,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovGAST1,Modified single shaft gas turbine.
http://iec.ch/TC57/2013/CIM-schema-cim16#DiscontinuousExcitationControlUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#DiscontinuousExcitationControlDynamics,DiscontinuousExcitationControlUserDefined,"Discontinuous excitation control function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingCondEq,ShuntCompensator,A shunt capacitor or reactor or switchable bank of shunt capacitors or reactors. A section of a shunt compensator is an individual capacitor or reactor. A negative value for bPerSection indicates that the compensator is a reactor. ShuntCompensator is a single terminal device.  Ground is implied.
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter,CsConverter,"DC side of the current source converter (CSC).
The firing angle controls the dc voltage at the converter, both for rectifier and inverter. The difference between the dc voltages of the rectifier and inverter determines the dc current. The extinction angle is used to limit the dc voltage at the inverter, if needed, and is not used in active power control. The firing angle, transformer tap position and number of connected filters are the primary means to control a current source dc line. Higher level controls are built on top, e.g. dc voltage, dc current and active power. From a steady state perspective it is sufficient to specify the wanted active power transfer (ACDCConverter.targetPpcc) and the control functions will set the dc voltage, dc current, firing angle, transformer tap position and number of connected filters to meet this. Therefore attributes targetAlpha and targetGamma are not applicable in this case.
The reactive power consumed by the converter is a function of the firing angle, transformer tap position and number of connected filter, which can be approximated with half of the active power. The losses is a function of the dc voltage and dc current.
The attributes minAlpha and maxAlpha define the range of firing angles for rectifier operation between which no discrete tap changer action takes place. The range is typically 10-18 degrees.
The attributes minGamma and maxGamma define the range of extinction angles for inverter operation between which no discrete tap changer action takes place. The range is typically 17-20 degrees."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7B,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC7B,"IEEE 421.5-2005 type AC7B model. The model represents excitation systems which consist of an AC alternator with either stationary or rotating rectifiers to produce the DC field requirements. It is an upgrade to earlier AC excitation systems, which replace only the controls but retain the AC alternator and diode rectifier bridge.
Reference: IEEE 421.5-2005, 6.7. Note, however, that in IEEE 421.5-2005, the [1 / <i>sT</i><i><sub>E</sub></i>] block is shown as [1 / (1 + <i>sT</i><i><sub>E</sub></i>)], which is incorrect.
According to IEEE 421.5-2016, 7.14 the AC7B excitation system model is being superseded by the model AC7C (ExcIEEEAC7C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContCurrLimIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContCurrLimIEC2,"Current limitation module.  The current limitation module combines the physical limits and the control limits.
Reference: IEC 61400-27-1:2020, 7.7.6."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3bIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3IEC2,WindGenType3bIEC2,"IEC type 3B generator system module.
Reference: IEC 61400-27-1:20, 7.4.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCIGREGT,http://iec.ch/TC57/2013/CIM-schema-cim16#CombinedCycleGasTurbineDynamics,GovCIGREGT,"CIGRE gas turbine model. The major difference between this model and GovCT1 is the inclusion of a second order transfer function to represent gas turbine dynamics, if necessary, and a polynomial fit of the maximum power output limit as a function of ambient air-temperature and shaft speed with a simple user-defined look-up table.

Reference: IEEE PES-TR1, 3.1.2.4."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCB,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccREGCB,"WECC Generator/Converter model (REGC_B) which is an extension of the REGC_A model by changing the network interface between the generator/converter model from a current-source to a voltage-source.

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC11C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC11C,"IEEE 421.5-2016 AC11C excitation system model. It is used to represent a brushless excitation system which is supplied from the generator’s terminals or from a power source independent of the generator (e.g., a permanent magnet generator or a power supply considered independent from the generator terminal conditions). Additionally, it offers a selection of compound circuits, which is added to the exciter field voltage.

Reference: IEEE 421.5-2016, 7.20."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConnection,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,EnergyConnection,A connection of energy generation or consumption on the power system model.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantReactiveControlIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindPlantReactiveControlIEC,"Simplified plant voltage and reactive power control model for use with type 3 and type 4 wind turbine models.
Reference: IEC 61400-27-1:2015, Annex D."
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineDynamics,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachineDynamics,SynchronousMachineDynamics,"Synchronous machine whose behaviour is described by reference to a standard model expressed in one of the following forms:
- simplified (or classical), where a group of generators or motors is not modelled in detail;
- detailed, in equivalent circuit form;
- detailed, in time constant reactance form; or
<font color=""#0f0f0f"">- by definition of a user-defined model.</font>
<font color=""#0f0f0f"">It is a common practice to represent small generators by a negative load rather than by a dynamic generator model when performing dynamics simulations. In this case, a SynchronousMachine in the static model is not represented by anything in the dynamics model, instead it is treated as an ordinary load.</font>
<font color=""#0f0f0f"">Parameter details:</font>
<ol>
	<li><font color=""#0f0f0f"">Synchronous machine parameters such as <i>Xl, Xd, Xp</i> etc. are actually used as inductances in the models,</font> but are commonly referred to as reactances since, at nominal frequency, the PU values are the same. However, some references use the symbol <i>L</i> instead of <i>X</i>.</li>
</ol>"
http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#AsynchronousMachineDynamics,AsynchronousMachineUserDefined,Asynchronous machine whose dynamic behaviour is described by a user-defined model.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQLimIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContQLimIEC2,"Constant Q limitation module.
Reference: IEC 61400-27-1:2020, 7.7.7."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR3,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAVR3,Italian excitation system. It represents an exciter dynamo and electric regulator. 
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC5C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC5C,"IEEE 421.5-2016 AC5C excitation system model. It is a simplified model for brushless excitation systems. The regulator is supplied from a source, such as a permanent magnet generator, which is not affected by system disturbances.

Reference: IEEE 421.5-2016, 7.11."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccREEC,WECC PQ Controller and Current Limit Logic.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC4A,"IEEE 421.5-2005 type AC4A model. The model represents type AC4A alternator-supplied controlled-rectifier excitation system which is quite different from the other types of AC systems. This high initial response excitation system utilizes a full thyristor bridge in the exciter output circuit.  The voltage regulator controls the firing of the thyristor bridges. The exciter alternator uses an independent voltage regulator to control its output voltage to a constant value. These effects are not modelled; however, transient loading effects on the exciter alternator are included.
Reference: IEEE 421.5-2005, 6.4.
According to IEEE 421.5-2016, 7.8 the AC4A excitation system model is being superseded by the model AC4C (ExcIEEEAC4C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimX2,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLimX2,Field voltage or current overexcitation limiter designed to protect the generator field of an AC machine with automatic excitation control from overheating due to prolonged overexcitation.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindAeroOneDimIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindAeroOneDimIEC,"One-dimensional aerodynamic model.  
Reference: IEC 61400-27-1:2015, 5.6.1.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindMechIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindMechIEC,"Two mass model.
Reference: IEC 61400-27-1:2015, 5.6.2.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccDynamics,WeccREECD,"WECC PQ Controller and Current Limit Logic (REEC_D).

Reference: WECC REMWG, Proposal for new features for the renewable energy system generic models, 2021."
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadStaticWECC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,LoadStaticWECC,"Static Load Model used in the WECC Dynamic Composite Load Model (CMPLDW).

Reference: Technical Reference on the Composite Load Model No3002019209."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC9C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEAC9C,"IEEE 421.5-2016 AC9C excitation system model. It may be applied to excitation systems consisting of an ac alternator with either stationary or rotating rectifiers. The model consists of a PID type voltage regulator followed by a PI current regulator in cascade.

Reference: IEEE 421.5-2016, 7.18."
http://iec.ch/TC57/2013/CIM-schema-cim16#ConstantReactivePowerSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,ConstantReactivePowerSettings,"Constant Reactive Power Settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#SVCUserDefined,http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensatorDynamics,SVCUserDefined,"Static var compensator (SVC) function block whose dynamic behaviour is described by <font color=""#0f0f0f"">a user-defined model.</font>"
http://iec.ch/TC57/2013/CIM-schema-cim16#FrequencyTripSettings,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,FrequencyTripSettings,"Frequency Trip Settings.

Reference: IEEE1547-2018."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam1,http://iec.ch/TC57/2013/CIM-schema-cim16#CrossCompoundTurbineGovernorDynamics,GovSteam1,"Steam turbine governor, based on the GovSteamIEEE1 (with optional deadband and nonlinear valve gain added). "
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4B,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerDynamics,PssIEEE4B,"IEEE 421.5-2005 type PSS4B power system stabilizer. The PSS4B model represents a structure based on multiple working frequency bands. Three separate bands, respectively dedicated to the low-, intermediate- and high-frequency modes of oscillations, are used in this delta omega (speed input) PSS.
Parameter details:
1. This model has 2 input signals. They have the following fixed types (expressed in terms of InputSignalKind values): the first one is of rotorAngleFrequencyDeviation type and the second one is of generatorElectricalPower type.
2. The transducers shall be implemented as PSS4C from IEEE 421.5-2016.
3. The H is the RotatingMachineDynamics.inertia.
4. There is an error in the in IEEE 421.5-2005 PSS4B model: the <i>Pe</i> input should read –<i>Pe</i>. This implies that the input <i>Pe</i> needs to be multiplied by -1.
Reference: IEEE 421.5-2005, 8.4. 
According to IEEE 421.5-2016, 9.8 the PSS4B power system stabilizer model is being superseded by the model PSS4C (PssIEEE4C)."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType1aIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC,WindGenTurbineType1aIEC,"Wind turbine IEC type 1A.
Reference: IEC 61400-27-1:2015, 5.5.2.2."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindProtectionIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindProtectionIEC,"The grid protection model includes protection against over- and under-voltage, and against over- and under-frequency.
Reference: IEC 61400-27-1:2015, 5.6.6."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType4IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindGenType4IEC,"IEC type 4 generator set model.
Reference: IEC 61400-27-1:2015, 5.6.3.4."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContQLimIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContQLimIEC,"Constant Q limitation model.
Reference: IEC 61400-27-1:2015, 5.6.5.9."
http://iec.ch/TC57/2013/CIM-schema-cim16#DynamicsFunctionBlock,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,DynamicsFunctionBlock,Abstract parent class for all Dynamics function blocks.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC1A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcAC1A,Modified IEEE AC1A alternator-supplied rectifier excitation system with different rate feedback source.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC3A,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEDC3A,"IEEE type DC3A model. This model represents older systems, in particular those DC commutator exciters with non-continuously acting regulators that were commonly used before the development of the continuously acting varieties.  These systems respond at basically two different rates, depending upon the magnitude of voltage error. For small errors, adjustment is made periodically with a signal to a motor-operated rheostat. Larger errors cause resistors to be quickly shorted or inserted and a strong forcing signal applied to the exciter. Continuous motion of the motor-operated rheostat occurs for these larger error signals, even though it is bypassed by contactor action.
Reference: IEEE 421.5-2005, 5.3 and IEEE 421.5-2016, 6.6. "
http://iec.ch/TC57/2013/CIM-schema-cim16#StatcomIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#StatcomDynamics,StatcomIEC,"STATCOM standard model. 
Reference: IEC 61400-27-1:2020, 6.3.1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST3C,"IEEE 421.5-2016 ST3C excitation system model. It utilizes a variety of controlled rectifier designs: full thyristor complements or hybrid bridges in either series or shunt configurations. The power source may consist of only a potential source, either fed from the machine terminals or from internal windings. Some designs may have compound power sources utilizing both machine potential and current. These power sources are represented as phasor combinations of machine terminal current and voltage and are accommodated by suitable parameters in the model.

Reference: IEEE 421.5-2016, 8.7."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcIEEEST10C,"IEEE 421.5-2016 ST10C excitation system model. It is a variation of the ST1C and ST5C models. In addition to ST5C model, this model offers alternatives for the application of the stabilizing signal coming from the PSS. It offers the option to apply the PSS signal at the AVR summing junction (voltage reference) and/or at the output of the gate structure, via separate but identical control elements. Furthermore, it offers the flexibility to interconnect the limiter signals at different locations depending on the actual equipment configuration or settings. The ST10C model also offers independent control settings for when a limiter is active, realized by the parallel configuration of lead-lag blocks.

Reference: IEEE 421.5-2016, 8.18."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcCZ,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcitationSystemDynamics,ExcCZ,Czech proportion/integral exciter.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamSGO,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbineGovernorDynamics,GovSteamSGO,Simplified steam turbine governor.
http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcLimIEEEOEL5C,http://iec.ch/TC57/2013/CIM-schema-cim16#OverexcitationLimiterDynamics,OverexcLimIEEEOEL5C,"IEEE 421.5-2016 OEL5C overexcitation limiter model. This model represents a take-over type function which replaces the normal input to the firing circuits. The output of the model is the result of either the generator field current regulator or the exciter field current regulator.

Reference: IEEE 421.5-2016, 10.8."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindGenType3IEC,Parent class supporting relationships to IEC wind turbines type 3 generator models of IEC type 3A and 3B.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenTurbineType2IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType1or2IEC,WindGenTurbineType2IEC,"Wind turbine IEC type 2.

Reference: IEC 61400-27-1:2015, 5.5.3."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4bIEC2,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,WindContPType4bIEC2,"P control module type 4B.
Reference: IEC 61400-27-1:2020, 7.7.4."
http://iec.ch/TC57/2013/CIM-schema-cim16#DCLine,http://iec.ch/TC57/2013/CIM-schema-cim16#DCEquipmentContainer,DCLine,Overhead lines and/or cables connecting two or more HVDC substations.
