property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#ACLineSegment.gch,gch,http://iec.ch/TC57/2013/CIM-schema-cim16#ACLineSegment,http://www.w3.org/2001/XMLSchema#double,"Positive sequence shunt (charging) conductance, uniformly distributed, of the entire line section."
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource.nominalVoltage,nominalVoltage,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource,http://www.w3.org/2001/XMLSchema#double,Phase-to-phase nominal voltage.
http://iec.ch/TC57/2013/CIM-schema-cim16#Bay.VoltageLevel,VoltageLevel,http://iec.ch/TC57/2013/CIM-schema-cim16#Bay,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageLevel,The voltage level containing this bay.
http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageLevel.Substation,Substation,http://iec.ch/TC57/2013/CIM-schema-cim16#VoltageLevel,http://iec.ch/TC57/2013/CIM-schema-cim16#Substation,The substation of the voltage level.
http://iec.ch/TC57/2013/CIM-schema-cim16#DCSeriesDevice.inductance,inductance,http://iec.ch/TC57/2013/CIM-schema-cim16#DCSeriesDevice,http://www.w3.org/2001/XMLSchema#double,Inductance of the device.
http://iec.ch/TC57/2013/CIM-schema-cim16#BaseVoltage.nominalVoltage,nominalVoltage,http://iec.ch/TC57/2013/CIM-schema-cim16#BaseVoltage,http://www.w3.org/2001/XMLSchema#double,The power system resource's base voltage.  Shall be a positive value and not zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerTransformerEnd.PowerTransformer,PowerTransformer,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerTransformerEnd,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerTransformer,The power transformer of this power transformer end.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadResponseCharacteristic.qConstantImpedance,qConstantImpedance,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadResponseCharacteristic,http://www.w3.org/2001/XMLSchema#double,Portion of reactive power load modelled as constant impedance.
http://iec.ch/TC57/2013/CIM-schema-cim16#Switch.retained,retained,http://iec.ch/TC57/2013/CIM-schema-cim16#Switch,http://www.w3.org/2001/XMLSchema#boolean,Branch is retained in the topological solution.  The flow through retained switches will normally be calculated in power flow.
http://iec.ch/TC57/2013/CIM-schema-cim16#TransformerEnd.Terminal,Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#TransformerEnd,http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal,Terminal of the power transformer to which this transformer end belongs.
http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator.nomU,nomU,http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator,http://www.w3.org/2001/XMLSchema#double,The voltage at which the nominal reactive power may be calculated. This should normally be within 10% of the voltage at which the capacitor is connected to the network.
http://iec.ch/TC57/2013/CIM-schema-cim16#FossilFuel.ThermalGeneratingUnit,ThermalGeneratingUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#FossilFuel,http://iec.ch/TC57/2013/CIM-schema-cim16#ThermalGeneratingUnit,A thermal generating unit may have one or more fossil fuels.
http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator.voltageSensitivity,voltageSensitivity,http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator,http://www.w3.org/2001/XMLSchema#double,"Voltage sensitivity required for the device to regulate the bus voltage, in voltage/reactive power."
http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator.normalSections,normalSections,http://iec.ch/TC57/2013/CIM-schema-cim16#ShuntCompensator,http://www.w3.org/2001/XMLSchema#integer,The normal number of sections switched in. The value shall be between zero and ShuntCompensator.maximumSections.
http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter.switchingLoss,switchingLoss,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter,http://www.w3.org/2001/XMLSchema#double,"Switching losses, relative to the base apparent power 'baseS'. Refer to poleLossP. The attribute shall be a positive value."
http://iec.ch/TC57/2013/CIM-schema-cim16#TieFlow.Terminal,Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#TieFlow,http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal,The terminal to which this tie flow belongs.
http://iec.ch/TC57/2013/CIM-schema-cim16#FossilFuel.fossilFuelType,fossilFuelType,http://iec.ch/TC57/2013/CIM-schema-cim16#FossilFuel,http://www.w3.org/2001/XMLSchema#string,"The type of fossil fuel, such as coal, oil, or gas."
http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit.ratedNetMaxP,ratedNetMaxP,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,http://www.w3.org/2001/XMLSchema#double,"The net rated maximum capacity determined by subtracting the auxiliary power used to operate the internal plant machinery from the rated gross maximum capacity.
The attribute shall be a positive value."
http://iec.ch/TC57/2013/CIM-schema-cim16#Curve.xUnit,xUnit,http://iec.ch/TC57/2013/CIM-schema-cim16#Curve,http://www.w3.org/2001/XMLSchema#string,The X-axis units of measure.
http://iec.ch/TC57/2013/CIM-schema-cim16#CurrentLimit.normalValue,normalValue,http://iec.ch/TC57/2013/CIM-schema-cim16#CurrentLimit,http://www.w3.org/2001/XMLSchema#double,The normal value for limit on current flow. The attribute shall be a positive value or zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#TieFlow.positiveFlowIn,positiveFlowIn,http://iec.ch/TC57/2013/CIM-schema-cim16#TieFlow,http://www.w3.org/2001/XMLSchema#boolean,Specifies the sign of the tie flow associated with a control area. True if positive flow into the terminal (load convention) is also positive flow into the control area.  See the description of ControlArea for further explanation of how TieFlow.positiveFlowIn is used.
http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal.ConductingEquipment,ConductingEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,The conducting equipment of the terminal.  Conducting equipment have  terminals that may be connected to other conducting equipment terminals via connectivity nodes or topological nodes.
http://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimitType.isInfiniteDuration,isInfiniteDuration,http://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimitType,http://www.w3.org/2001/XMLSchema#boolean,"Defines if the operational limit type has infinite duration. If true, the limit has infinite duration. If false, the limit has definite duration which is defined by the attribute acceptableDuration."
http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensatorPoint.b,b,http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensatorPoint,http://www.w3.org/2001/XMLSchema#double,Positive sequence shunt (charging) susceptance per section.
http://iec.ch/TC57/2013/CIM-schema-cim16#Season.startDate,startDate,http://iec.ch/TC57/2013/CIM-schema-cim16#Season,http://iec.ch/TC57/2013/CIM-schema-cim16#MonthDay,Date season starts.
http://iec.ch/TC57/2013/CIM-schema-cim16#SubLoadArea.LoadArea,LoadArea,http://iec.ch/TC57/2013/CIM-schema-cim16#SubLoadArea,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadArea,The LoadArea where the SubLoadArea belongs.
http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGeneratingUnit.turbineType,turbineType,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroGeneratingUnit,http://www.w3.org/2001/XMLSchema#string,Type of turbine.
http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensatorPoint.sectionNumber,sectionNumber,http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensatorPoint,http://www.w3.org/2001/XMLSchema#integer,The number of the section.
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource.EnergySchedulingType,EnergySchedulingType,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySource,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergySchedulingType,Energy Scheduling Type of an Energy Source.
http://iec.ch/TC57/2013/CIM-schema-cim16#DCTerminal.DCConductingEquipment,DCConductingEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#DCTerminal,http://iec.ch/TC57/2013/CIM-schema-cim16#DCConductingEquipment,An DC  terminal belong to a DC conducting equipment.
http://iec.ch/TC57/2013/CIM-schema-cim16#TieFlow.ControlArea,ControlArea,http://iec.ch/TC57/2013/CIM-schema-cim16#TieFlow,http://iec.ch/TC57/2013/CIM-schema-cim16#ControlArea,The control area of the tie flows.
http://iec.ch/TC57/2013/CIM-schema-cim16#HydroPowerPlant.hydroPlantStorageType,hydroPlantStorageType,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroPowerPlant,http://www.w3.org/2001/XMLSchema#string,The type of hydro power plant water storage.
http://iec.ch/TC57/2013/CIM-schema-cim16#Clamp.lengthFromTerminal1,lengthFromTerminal1,http://iec.ch/TC57/2013/CIM-schema-cim16#Clamp,http://www.w3.org/2001/XMLSchema#double,"The length to the place where the clamp is located starting from side one of the line segment, i.e. the line segment terminal with sequence number equal to 1."
http://iec.ch/TC57/2013/CIM-schema-cim16#NonConformLoadSchedule.NonConformLoadGroup,NonConformLoadGroup,http://iec.ch/TC57/2013/CIM-schema-cim16#NonConformLoadSchedule,http://iec.ch/TC57/2013/CIM-schema-cim16#NonConformLoadGroup,The NonConformLoadGroup where the NonConformLoadSchedule belongs.
http://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimitType.direction,direction,http://iec.ch/TC57/2013/CIM-schema-cim16#OperationalLimitType,http://www.w3.org/2001/XMLSchema#string,The direction of the limit.
http://iec.ch/TC57/2013/CIM-schema-cim16#RegulationSchedule.RegulatingControl,RegulatingControl,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulationSchedule,http://iec.ch/TC57/2013/CIM-schema-cim16#RegulatingControl,Regulating controls that have this schedule.
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.minGamma,minGamma,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#double,Minimum extinction angle. It is converter’s configuration data used in power flow. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#HydroPump.HydroPowerPlant,HydroPowerPlant,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroPump,http://iec.ch/TC57/2013/CIM-schema-cim16#HydroPowerPlant,The hydro pump may be a member of a pumped storage plant or a pump for distributing water.
http://iec.ch/TC57/2013/CIM-schema-cim16#BoundaryPoint.toEndName,toEndName,http://iec.ch/TC57/2013/CIM-schema-cim16#BoundaryPoint,http://www.w3.org/2001/XMLSchema#string,"A human readable name with length of the string 64 characters maximum. It covers the following two cases:
-if the Boundary point is placed on a tie-line, it is the name (IdentifiedObject.name) of the substation at which the ""To"" side of the tie-line is connected to.
-if the Boundary point is placed in a substation, it is the name (IdentifiedObject.name) of the element (e.g. PowerTransformer, ACLineSegment, Switch, etc.) at which the ""To"" side of the Boundary point is connected to."
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.maxAlpha,maxAlpha,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#double,Maximum firing angle. It is converter’s configuration data used in power flow. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerTransformerEnd.b,b,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerTransformerEnd,http://www.w3.org/2001/XMLSchema#double,Magnetizing branch susceptance (B mag).  The value can be positive or negative.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadResponseCharacteristic.qConstantPower,qConstantPower,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadResponseCharacteristic,http://www.w3.org/2001/XMLSchema#double,Portion of reactive power load modelled as constant power.
http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensator.inductiveRating,inductiveRating,http://iec.ch/TC57/2013/CIM-schema-cim16#StaticVarCompensator,http://www.w3.org/2001/XMLSchema#double,Inductive reactance at maximum inductive reactive power.  Shall always be negative.  
http://iec.ch/TC57/2013/CIM-schema-cim16#Curve.y2Unit,y2Unit,http://iec.ch/TC57/2013/CIM-schema-cim16#Curve,http://www.w3.org/2001/XMLSchema#string,The Y2-axis units of measure.
http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment.BaseVoltage,BaseVoltage,http://iec.ch/TC57/2013/CIM-schema-cim16#ConductingEquipment,http://iec.ch/TC57/2013/CIM-schema-cim16#BaseVoltage,"Base voltage of this conducting equipment.  Use only when there is no voltage level container used and only one base voltage applies.  For example, not used for transformers."
http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter.maxUdc,maxUdc,http://iec.ch/TC57/2013/CIM-schema-cim16#ACDCConverter,http://www.w3.org/2001/XMLSchema#double,The maximum voltage on the DC side at which the converter should operate. It is converter’s configuration data used in power flow. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer.pfixedPct,pfixedPct,http://iec.ch/TC57/2013/CIM-schema-cim16#EnergyConsumer,http://www.w3.org/2001/XMLSchema#double,"Fixed active power as a percentage of load group fixed active power. Used to represent the time-varying components.  Load sign convention is used, i.e. positive sign means flow out from a node."
http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerNonLinear.voltageStepIncrement,voltageStepIncrement,http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerNonLinear,http://www.w3.org/2001/XMLSchema#double,"The voltage step increment on the out of phase winding (the PowerTransformerEnd where the TapChanger is located) specified in percent of rated voltage of the PowerTransformerEnd. A positive value means a positive voltage variation from the Terminal at the PowerTransformerEnd, where the TapChanger is located, into the transformer.
When the increment is negative, the voltage decreases when the tap step increases."
http://iec.ch/TC57/2013/CIM-schema-cim16#BoundaryPoint.ConnectivityNode,ConnectivityNode,http://iec.ch/TC57/2013/CIM-schema-cim16#BoundaryPoint,http://iec.ch/TC57/2013/CIM-schema-cim16#ConnectivityNode,The connectivity node that is designated as a boundary point.
http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit.maximumAllowableSpinningReserve,maximumAllowableSpinningReserve,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,http://www.w3.org/2001/XMLSchema#double,Maximum allowable spinning reserve. Spinning reserve will never be considered greater than this value regardless of the current operating point.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadResponseCharacteristic.qConstantCurrent,qConstantCurrent,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadResponseCharacteristic,http://www.w3.org/2001/XMLSchema#double,Portion of reactive power load modelled as constant current.
http://iec.ch/TC57/2013/CIM-schema-cim16#Conductor.length,length,http://iec.ch/TC57/2013/CIM-schema-cim16#Conductor,http://www.w3.org/2001/XMLSchema#double,Segment length for calculating line section capabilities.
http://iec.ch/TC57/2013/CIM-schema-cim16#ConformLoad.LoadGroup,LoadGroup,http://iec.ch/TC57/2013/CIM-schema-cim16#ConformLoad,http://iec.ch/TC57/2013/CIM-schema-cim16#ConformLoadGroup,Group of this ConformLoad.
http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerTablePoint.PhaseTapChangerTable,PhaseTapChangerTable,http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerTablePoint,http://iec.ch/TC57/2013/CIM-schema-cim16#PhaseTapChangerTable,The table of this point.
http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal.ConnectivityNode,ConnectivityNode,http://iec.ch/TC57/2013/CIM-schema-cim16#Terminal,http://iec.ch/TC57/2013/CIM-schema-cim16#ConnectivityNode,The connectivity node to which this terminal connects with zero impedance.
http://iec.ch/TC57/2013/CIM-schema-cim16#DCLine.Region,Region,http://iec.ch/TC57/2013/CIM-schema-cim16#DCLine,http://iec.ch/TC57/2013/CIM-schema-cim16#SubGeographicalRegion,The SubGeographicalRegion containing the DC line.
http://iec.ch/TC57/2013/CIM-schema-cim16#ActivePowerLimit.normalValue,normalValue,http://iec.ch/TC57/2013/CIM-schema-cim16#ActivePowerLimit,http://www.w3.org/2001/XMLSchema#double,The normal value of active power limit. The attribute shall be a positive value or zero.
http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine.ratedS,ratedS,http://iec.ch/TC57/2013/CIM-schema-cim16#RotatingMachine,http://www.w3.org/2001/XMLSchema#double,"Nameplate apparent power rating for the unit.
The attribute shall have a positive value."
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.mRID,mRID,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,"Master resource identifier issued by a model authority. The mRID is unique within an exchange context. Global uniqueness is easily achieved by using a UUID, as specified in RFC 4122, for the mRID. The use of UUID is strongly recommended.
For CIMXML data files in RDF syntax conforming to IEC 61970-552, the mRID is mapped to rdf:ID or rdf:about attributes that identify CIM object elements."
http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit.nominalP,nominalP,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,http://www.w3.org/2001/XMLSchema#double,"The nominal power of the generating unit.  Used to give precise meaning to percentage based attributes such as the governor speed change droop (governorSCD attribute).
The attribute shall be a positive value equal to or less than RotatingMachine.ratedS."
http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensatorPoint.NonlinearShuntCompensator,NonlinearShuntCompensator,http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensatorPoint,http://iec.ch/TC57/2013/CIM-schema-cim16#NonlinearShuntCompensator,Non-linear shunt compensator owning this point.
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine.qPercent,qPercent,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachine,http://www.w3.org/2001/XMLSchema#double,Part of the coordinated reactive control that comes from this machine. The attribute is used as a participation factor not necessarily summing up to 100% for the participating devices in the control.
http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection.maxP,maxP,http://iec.ch/TC57/2013/CIM-schema-cim16#EquivalentInjection,http://www.w3.org/2001/XMLSchema#double,Maximum active power of the injection.
http://iec.ch/TC57/2013/CIM-schema-cim16#Substation.Region,Region,http://iec.ch/TC57/2013/CIM-schema-cim16#Substation,http://iec.ch/TC57/2013/CIM-schema-cim16#SubGeographicalRegion,The SubGeographicalRegion containing the substation.
http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject.name,name,http://iec.ch/TC57/2013/CIM-schema-cim16#IdentifiedObject,http://www.w3.org/2001/XMLSchema#string,The name is any free human readable and possibly non unique text naming the object.
http://iec.ch/TC57/2013/CIM-schema-cim16#TapChangerTablePoint.x,x,http://iec.ch/TC57/2013/CIM-schema-cim16#TapChangerTablePoint,http://www.w3.org/2001/XMLSchema#double,"The series reactance deviation as a percentage of nominal value. The actual reactance is calculated as follows:
calculated reactance = x(nominal) * (1 + x(from this class)/100).   The x(nominal) is defined as the static series reactance on the associated power transformer end or ends.  This model assumes the star impedance (pi model) form."
http://iec.ch/TC57/2013/CIM-schema-cim16#Cut.ACLineSegment,ACLineSegment,http://iec.ch/TC57/2013/CIM-schema-cim16#Cut,http://iec.ch/TC57/2013/CIM-schema-cim16#ACLineSegment,The line segment to which the cut is applied.
http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter.minIdc,minIdc,http://iec.ch/TC57/2013/CIM-schema-cim16#CsConverter,http://www.w3.org/2001/XMLSchema#double,The minimum direct current (Id) on the DC side at which the converter should operate. It is converter’s configuration data used in power flow. The attribute shall be a positive value.
http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit.startupCost,startupCost,http://iec.ch/TC57/2013/CIM-schema-cim16#GeneratingUnit,http://www.w3.org/2001/XMLSchema#decimal,The initial startup cost incurred for each start of the GeneratingUnit.
